Identifier,StructureData,Polymer EntityData,
Entity ID,PDB ID,Entity ID,
"3C9Z_1","3C9Z","1"
"3CQL_1","3CQL","1"
"3D59_1","3D59","1"
"3D6I_1","3D6I","1"
"3DK9_1","3DK9","1"
"3FEG_1","3FEG","1"
"3FIA_1","3FIA","1"
"3G7N_1","3G7N","1"
"3JTM_1","3JTM","1"
"3KEV_1","3KEV","1"
"3KLR_1","3KLR","1"
"3KNB_1","3KNB","1"
"3KUJ_1","3KUJ","1"
"3LB2_1","3LB2","1"
"3M58_1","3M58","1"
"3MBK_1","3MBK","1"
"3MEU_1","3MEU","1"
"3NBD_1","3NBD","1"
"3NS6_1","3NS6","1"
"3O12_1","3O12","1"
"3P34_1","3P34","1"
"3PFZ_1","3PFZ","1"
"3POJ_1","3POJ","1"
"3PUC_1","3PUC","1"
"3Q27_1","3Q27","1"
"3RFE_1","3RFE","1"
"3RHB_1","3RHB","1"
"3RWV_1","3RWV","1"
"3T3L_1","3T3L","1"
"3T9L_1","3T9L","1"
"3TRV_1","3TRV","1"
"3TVJ_1","3TVJ","1"
"3TVJ_3","3TVJ","3"
"3U2U_1","3U2U","1"
"3V9J_1","3V9J","1"
"3VUP_1","3VUP","1"
"3WEO_1","3WEO","1"
"3WLI_1","3WLI","1"
"3X2N_1","3X2N","1"
"4BK7_1","4BK7","1"
"4BS0_1","4BS0","1"
"4DT5_1","4DT5","1"
"4FH0_1","4FH0","1"
"4G0X_1","4G0X","1"
"4H27_1","4H27","1"
"4H7P_1","4H7P","1"
"4HBQ_1","4HBQ","1"
"4HVY_1","4HVY","1"
"4I4O_1","4I4O","1"
"4I8H_1","4I8H","1"
"4IDC_1","4IDC","1"
"4IQB_1","4IQB","1"
"4KXY_1","4KXY","1"
"4LZX_2","4LZX","2"
"4N3T_1","4N3T","1"
"4NDT_1","4NDT","1"
"4O06_1","4O06","1"
"4OQV_1","4OQV","1"
"4ORR_1","4ORR","1"
"4PDT_1","4PDT","1"
"4QPN_1","4QPN","1"
"4RBX_1","4RBX","1"
"4RVQ_1","4RVQ","1"
"4UNU_1","4UNU","1"
"4USI_1","4USI","1"
"4WEE_1","4WEE","1"
"4WH9_1","4WH9","1"
"4WN5_1","4WN5","1"
"4WZX_1","4WZX","1"
"4XEO_1","4XEO","1"
"4YI8_1","4YI8","1"
"4YKI_1","4YKI","1"
"4Z39_1","4Z39","1"
"4ZEY_1","4ZEY","1"
"5AJO_1","5AJO","1"
"5AKS_1","5AKS","1"
"5B5H_1","5B5H","1"
"5BXO_1","5BXO","1"
"5CFJ_1","5CFJ","1"
"5D78_1","5D78","1"
"5E0L_1","5E0L","1"
"5GJI_1","5GJI","1"
"5GV0_1","5GV0","1"
"5GWN_1","5GWN","1"
"5HB6_1","5HB6","1"
"5HJ9_1","5HJ9","1"
"5I4H_1","5I4H","1"
"5I4H_2","5I4H","2"
"5I5B_1","5I5B","1"
"5II8_1","5II8","1"
"5IN1_1","5IN1","1"
"5JBT_3","5JBT","3"
"5JGK_1","5JGK","1"
"5KCO_1","5KCO","1"
"5KO4_1","5KO4","1"
"5L0N_1","5L0N","1"
"5M0W_1","5M0W","1"
"5M3Q_1","5M3Q","1"
"5M9Q_1","5M9Q","1"
"5MBX_1","5MBX","1"
"5MPW_1","5MPW","1"
"5NBF_1","5NBF","1"
"5NQ0_1","5NQ0","1"
"5NQ0_2","5NQ0","2"
"5O75_1","5O75","1"
"5QU1_1","5QU1","1"
"5QY2_2","5QY2","2"
"5R46_2","5R46","2"
"5R46_3","5R46","3"
"5R4V_1","5R4V","1"
"5SC7_1","5SC7","1"
"5TWT_1","5TWT","1"
"5TZP_2","5TZP","2"
"5UUK_1","5UUK","1"
"5UUL_2","5UUL","2"
"5VHG_1","5VHG","1"
"5VTJ_1","5VTJ","1"
"5XQP_1","5XQP","1"
"5XVJ_1","5XVJ","1"
"5XZ4_1","5XZ4","1"
"5YCE_1","5YCE","1"
"5YRH_1","5YRH","1"
"5YVN_1","5YVN","1"
"5Z95_1","5Z95","1"
"5ZIQ_1","5ZIQ","1"
"5ZRY_1","5ZRY","1"
"6AC5_1","6AC5","1"
"6B1K_1","6B1K","1"
"6BXD_1","6BXD","1"
"6CBU_1","6CBU","1"
"6DG4_1","6DG4","1"
"6E1F_1","6E1F","1"
"6EVN_1","6EVN","1"
"6F4J_1","6F4J","1"
"6GBI_1","6GBI","1"
"6GG1_1","6GG1","1"
"6GRE_1","6GRE","1"
"6GUG_1","6GUG","1"
"6GX2_1","6GX2","1"
"6HER_1","6HER","1"
"6HG7_1","6HG7","1"
"6HPT_1","6HPT","1"
"6HXL_1","6HXL","1"
"6I73_1","6I73","1"
"6IIP_1","6IIP","1"
"6IX1_1","6IX1","1"
"6JK2_1","6JK2","1"
"6JK5_1","6JK5","1"
"6JT5_1","6JT5","1"
"6JV7_1","6JV7","1"
"6KXT_1","6KXT","1"
"6L0O_1","6L0O","1"
"6L1P_1","6L1P","1"
"6LK1_1","6LK1","1"
"6LUJ_1","6LUJ","1"
"6MRQ_2","6MRQ","2"
"6MYD_1","6MYD","1"
"6NE2_2","6NE2","2"
"6NP9_1","6NP9","1"
"6NRH_1","6NRH","1"
"6O4M_2","6O4M","2"
"6O5I_1","6O5I","1"
"6QTS_1","6QTS","1"
"6RJ3_1","6RJ3","1"
"6RY3_1","6RY3","1"
"6S14_1","6S14","1"
"6SA5_1","6SA5","1"
"6SAO_1","6SAO","1"
"6SRH_1","6SRH","1"
"6SXT_1","6SXT","1"
"6T02_1","6T02","1"
"6TJQ_1","6TJQ","1"
"6TJT_1","6TJT","1"
"6UWP_1","6UWP","1"
"6VRD_1","6VRD","1"
"6WB3_1","6WB3","1"
"6WCY_1","6WCY","1"
"6XG7_1","6XG7","1"
"6YSB_1","6YSB","1"
"6YSP_1","6YSP","1"
"6Z8H_1","6Z8H","1"
"6ZFN_1","6ZFN","1"
"6ZMV_1","6ZMV","1"
"6ZPV_1","6ZPV","1"
"6ZXT_1","6ZXT","1"
"6ZZB_1","6ZZB","1"
"7AON_1","7AON","1"
"7ASQ_1","7ASQ","1"
"7B2S_1","7B2S","1"
"7BED_1","7BED","1"
"7BNB_1","7BNB","1"
"7ECQ_1","7ECQ","1"
"7ET5_1","7ET5","1"
"7FB7_1","7FB7","1"
"7FXV_1","7FXV","1"
"7KG8_1","7KG8","1"
"7KPU_1","7KPU","1"
"7L4A_1","7L4A","1"
"7MNK_1","7MNK","1"
"7MW7_1","7MW7","1"
"7N9I_1","7N9I","1"
"7NYO_1","7NYO","1"
"7NZA_1","7NZA","1"
"7OHI_1","7OHI","1"
"7OHI_2","7OHI","2"
"7OST_1","7OST","1"
"7P4R_1","7P4R","1"
"7PUD_1","7PUD","1"
"7Q6A_1","7Q6A","1"
"7R28_1","7R28","1"
"7RUP_1","7RUP","1"
"7VQG_1","7VQG","1"
"7X4Z_1","7X4Z","1"
"7ZQ3_1","7ZQ3","1"
"7ZTZ_1","7ZTZ","1"
"8BJ4_1","8BJ4","1"
"8BLU_1","8BLU","1"
"8CMC_1","8CMC","1"
"8CMC_2","8CMC","2"
"8COZ_1","8COZ","1"
"8D0P_1","8D0P","1"
"8EB9_1","8EB9","1"
"8K05_1","8K05","1"
"8P6O_1","8P6O","1"
"8P6Q_1","8P6Q","1"
"8Q8B_1","8Q8B","1"
"8QEU_1","8QEU","1"
"8RYS_1","8RYS","1"
"8SG0_1","8SG0","1"
"8TI5_1","8TI5","1"
"8UQT_1","8UQT","1"
"8V9B_1","8V9B","1"
"8YCM_1","8YCM","1"
"1CY5_1","1CY5","1"
"1EB6_1","1EB6","1"
"1I27_1","1I27","1"
"1IO0_1","1IO0","1"
"1K9Z_1","1K9Z","1"
"1LLM_2","1LLM","2"
"1M4L_1","1M4L","1"
"1P6O_1","1P6O","1"
"1Q7L_1","1Q7L","1"
"1Q7L_2","1Q7L","2"
"1QH5_1","1QH5","1"
"1QX2_1","1QX2","1"
"1RUT_1","1RUT","1"
"1TBF_1","1TBF","1"
"1VFY_1","1VFY","1"
"1VYK_1","1VYK","1"
"1Y93_1","1Y93","1"
"1YG9_1","1YG9","1"
"2BF9_1","2BF9","1"
"2CCV_1","2CCV","1"
"2DGE_1","2DGE","1"
"2IMS_1","2IMS","1"
"2PQ3_1","2PQ3","1"
"2PQ8_1","2PQ8","1"
"2PUY_1","2PUY","1"
"2QFA_1","2QFA","1"
"2QFA_2","2QFA","2"
"2QFA_3","2QFA","3"
"2V89_1","2V89","1"
"2W15_1","2W15","1"
"2ZNR_1","2ZNR","1"
"3A9J_3","3A9J","3"
"3ASL_1","3ASL","1"
"3BVX_1","3BVX","1"
"3CZT_1","3CZT","1"
"3D06_1","3D06","1"
"3D2Q_1","3D2Q","1"
"3FPC_1","3FPC","1"
"3G9Y_1","3G9Y","1"
"3IE4_1","3IE4","1"
"3K34_1","3K34","1"
"3K6I_1","3K6I","1"
"3L1E_1","3L1E","1"
"3PB6_1","3PB6","1"
"3PN3_1","3PN3","1"
"3PVK_1","3PVK","1"
"3QL9_1","3QL9","1"
"3SP7_1","3SP7","1"
"3T7L_1","3T7L","1"
"3T92_1","3T92","1"
"3W0T_1","3W0T","1"
"3W7Y_1","3W7Y","1"
"3W7Y_2","3W7Y","2"
"4A2V_1","4A2V","1"
"4AC1_1","4AC1","1"
"4BN4_1","4BN4","1"
"4FGL_1","4FGL","1"
"4GNE_1","4GNE","1"
"4HY4_1","4HY4","1"
"4J44_1","4J44","1"
"4LR2_1","4LR2","1"
"4M9V_3","4M9V","3"
"4MTH_1","4MTH","1"
"4NN2_1","4NN2","1"
"4P36_1","4P36","1"
"4UP0_1","4UP0","1"
"4WK7_1","4WK7","1"
"4X9J_1","4X9J","1"
"4XBA_1","4XBA","1"
"4XXF_1","4XXF","1"
"5B5L_1","5B5L","1"
"5B78_1","5B78","1"
"5B78_2","5B78","2"
"5B8D_1","5B8D","1"
"5BVR_1","5BVR","1"
"5EXH_2","5EXH","2"
"5FBF_1","5FBF","1"
"5FI3_1","5FI3","1"
"5H3J_1","5H3J","1"
"5H3J_2","5H3J","2"
"5I8G_1","5I8G","1"
"5JAJ_1","5JAJ","1"
"5JLB_1","5JLB","1"
"5KAR_1","5KAR","1"
"5KZZ_1","5KZZ","1"
"5LSV_1","5LSV","1"
"5PXL_1","5PXL","1"
"5R4Q_1","5R4Q","1"
"5SVY_1","5SVY","1"
"5SZC_1","5SZC","1"
"5TAB_1","5TAB","1"
"5TDA_1","5TDA","1"
"5VI6_1","5VI6","1"
"5VSC_1","5VSC","1"
"5W0G_1","5W0G","1"
"5W89_1","5W89","1"
"5W89_2","5W89","2"
