Identifier,StructureData,Polymer EntityData,
Entity ID,PDB ID,Entity ID,
"2C60_1","2C60","1"
"2F62_1","2F62","1"
"2F69_1","2F69","1"
"2GB4_1","2GB4","1"
"2HLR_1","2HLR","1"
"2IZX_1","2IZX","1"
"2PQ8_1","2PQ8","1"
"2QT1_1","2QT1","1"
"2W40_1","2W40","1"
"2WNF_1","2WNF","1"
"2WU9_1","2WU9","1"
"2WZB_1","2WZB","1"
"2YC3_1","2YC3","1"
"2ZPT_1","2ZPT","1"
"3BJE_1","3BJE","1"
"3C3Y_1","3C3Y","1"
"3D1P_1","3D1P","1"
"3F9X_1","3F9X","1"
"3FEG_1","3FEG","1"
"3FWK_1","3FWK","1"
"3G5T_1","3G5T","1"
"3GA4_1","3GA4","1"
"3GP2_2","3GP2","2"
"3I2V_1","3I2V","1"
"3JUD_1","3JUD","1"
"3K21_1","3K21","1"
"3K6M_1","3K6M","1"
"3KHF_1","3KHF","1"
"3KNB_1","3KNB","1"
"3PB6_1","3PB6","1"
"3PUC_1","3PUC","1"
"3T92_1","3T92","1"
"3TWY_1","3TWY","1"
"3U2U_1","3U2U","1"
"3UFF_1","3UFF","1"
"3UVK_2","3UVK","2"
"4B5O_1","4B5O","1"
"4C08_1","4C08","1"
"4C6A_1","4C6A","1"
"4CHI_1","4CHI","1"
"4DRI_2","4DRI","2"
"4EIH_1","4EIH","1"
"4ERY_2","4ERY","2"
"4F2L_1","4F2L","1"
"4G78_1","4G78","1"
"4GNE_1","4GNE","1"
"4HI8_1","4HI8","1"
"4HTG_1","4HTG","1"
"4I93_1","4I93","1"
"4IQB_1","4IQB","1"
"4IV0_1","4IV0","1"
"4KXV_1","4KXV","1"
"4L0N_1","4L0N","1"
"4L9P_1","4L9P","1"
"4L9P_2","4L9P","2"
"4NOG_1","4NOG","1"
"4QPN_1","4QPN","1"
"4QTC_1","4QTC","1"
"4WTP_1","4WTP","1"
"4WZX_1","4WZX","1"
"4X9R_1","4X9R","1"
"4XJJ_1","4XJJ","1"
"4ZFV_1","4ZFV","1"
"5AJO_1","5AJO","1"
"5B78_1","5B78","1"
"5BXO_1","5BXO","1"
"5BXO_2","5BXO","2"
"5C40_1","5C40","1"
"5EP6_2","5EP6","2"
"5GGN_1","5GGN","1"
"5GI7_1","5GI7","1"
"5HGZ_1","5HGZ","1"
"5HWK_1","5HWK","1"
"5I8G_1","5I8G","1"
"5JLB_1","5JLB","1"
"5KO5_1","5KO5","1"
"5KXH_1","5KXH","1"
"5L0N_1","5L0N","1"
"5L0V_1","5L0V","1"
"5LX6_1","5LX6","1"
"5M7D_1","5M7D","1"
"5MY9_2","5MY9","2"
"5MYC_2","5MYC","2"
"5NWG_1","5NWG","1"
"5NWG_2","5NWG","2"
"5O6H_1","5O6H","1"
"5O75_1","5O75","1"
"5O9Q_1","5O9Q","1"
"5P9V_1","5P9V","1"
"5QHT_1","5QHT","1"
"5QR1_1","5QR1","1"
"5TC6_1","5TC6","1"
"5TOQ_1","5TOQ","1"
"5VN4_1","5VN4","1"
"5VSC_1","5VSC","1"
"5W8Q_1","5W8Q","1"
"5WP4_1","5WP4","1"
"5XVT_1","5XVT","1"
"5YWR_2","5YWR","2"
"5ZRY_1","5ZRY","1"
"6AC5_1","6AC5","1"
"6ATR_1","6ATR","1"
"6B6U_1","6B6U","1"
"6BCD_2","6BCD","2"
"6BHD_1","6BHD","1"
"6BSU_1","6BSU","1"
"6C8C_1","6C8C","1"
"6D0A_1","6D0A","1"
"6DTV_1","6DTV","1"
"6ELM_1","6ELM","1"
"6F43_1","6F43","1"
"6FCH_1","6FCH","1"
"6FG8_1","6FG8","1"
"6FIH_1","6FIH","1"
"6G0R_2","6G0R","2"
